survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
HIES 2024-25,District,Sindh,Sukkur,Sukkur,Housing,Solar as main lighting fuel,% of households,pct,133453,81323,60.94,128
HIES 2024-25,District,Balochistan,Kalat,Kalat,Housing,Gas/LPG as main cooking fuel,% of households,pct,14077,5279,37.5,16
HIES 2024-25,District,Balochistan,Kalat,Khuzdar,Housing,Gas/LPG as main cooking fuel,% of households,pct,70384,880,1.25,80
HIES 2024-25,District,Balochistan,Kalat,Lasbela,Housing,Gas/LPG as main cooking fuel,% of households,pct,140767,1818,1.29,159
HIES 2024-25,District,Balochistan,Kalat,Mastung,Housing,Gas/LPG as main cooking fuel,% of households,pct,28153,5414,19.23,29
HIES 2024-25,District,Balochistan,Kalat,Surab,Housing,Gas/LPG as main cooking fuel,% of households,pct,14077,0,0,16
HIES 2024-25,District,Balochistan,Loralai,Barkhan,Housing,Gas/LPG as main cooking fuel,% of households,pct,21197,0,0,32
HIES 2024-25,District,Balochistan,Loralai,Duki,Housing,Gas/LPG as main cooking fuel,% of households,pct,31795,662,2.08,48
HIES 2024-25,District,Balochistan,Loralai,Loralai,Housing,Gas/LPG as main cooking fuel,% of households,pct,31795,3312,10.42,48
HIES 2024-25,District,Balochistan,Loralai,Musakhel,Housing,Gas/LPG as main cooking fuel,% of households,pct,21197,0,0,32
HIES 2024-25,District,Balochistan,Mekran,Gwadar,Housing,Gas/LPG as main cooking fuel,% of households,pct,60118,22544,37.5,16
HIES 2024-25,District,Balochistan,Mekran,Kech,Housing,Gas/LPG as main cooking fuel,% of households,pct,120237,26302,21.88,32
HIES 2024-25,District,Balochistan,Mekran,Panjgur,Housing,Gas/LPG as main cooking fuel,% of households,pct,60119,25765,42.86,14
HIES 2024-25,District,Balochistan,Nasirabad,Jaffarabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,51753,647,1.25,78
HIES 2024-25,District,Balochistan,Nasirabad,Jhal Magsi,Housing,Gas/LPG as main cooking fuel,% of households,pct,31051,647,2.08,48
HIES 2024-25,District,Balochistan,Nasirabad,Kachhi,Housing,Gas/LPG as main cooking fuel,% of households,pct,41402,10350,25,64
HIES 2024-25,District,Balochistan,Nasirabad,Nasirabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,62104,0,0,95
HIES 2024-25,District,Balochistan,Nasirabad,Sohbatpur,Housing,Gas/LPG as main cooking fuel,% of households,pct,20701,0,0,32
HIES 2024-25,District,Balochistan,Quetta,Chaman,Housing,Gas/LPG as main cooking fuel,% of households,pct,36773,5363,14.58,48
HIES 2024-25,District,Balochistan,Quetta,Killa Abdullah,Housing,Gas/LPG as main cooking fuel,% of households,pct,49030,4597,9.38,64
HIES 2024-25,District,Balochistan,Quetta,Pishin,Housing,Gas/LPG as main cooking fuel,% of households,pct,98061,24515,25,128
HIES 2024-25,District,Balochistan,Quetta,Quetta,Housing,Gas/LPG as main cooking fuel,% of households,pct,110319,89327,80.97,143
HIES 2024-25,District,Balochistan,Rakhshan,Chagai,Housing,Gas/LPG as main cooking fuel,% of households,pct,36859,17662,47.92,48
HIES 2024-25,District,Balochistan,Rakhshan,Kharan,Housing,Gas/LPG as main cooking fuel,% of households,pct,24573,5375,21.88,32
HIES 2024-25,District,Balochistan,Rakhshan,Nushki,Housing,Gas/LPG as main cooking fuel,% of households,pct,36859,768,2.08,48
HIES 2024-25,District,Balochistan,Rakhshan,Washuk,Housing,Gas/LPG as main cooking fuel,% of households,pct,12286,4607,37.5,16
HIES 2024-25,District,Balochistan,Sibi,Dera Bugti,Housing,Gas/LPG as main cooking fuel,% of households,pct,50232,18837,37.5,80
HIES 2024-25,District,Balochistan,Sibi,Harnai,Housing,Gas/LPG as main cooking fuel,% of households,pct,10047,0,0,15
HIES 2024-25,District,Balochistan,Sibi,Kohlu,Housing,Gas/LPG as main cooking fuel,% of households,pct,10046,0,0,16
HIES 2024-25,District,Balochistan,Sibi,Sibi,Housing,Gas/LPG as main cooking fuel,% of households,pct,20093,8163,40.62,32
HIES 2024-25,District,Balochistan,Sibi,Ziarat,Housing,Gas/LPG as main cooking fuel,% of households,pct,20093,628,3.12,32
HIES 2024-25,District,Balochistan,Zhob,Killa Saifullah,Housing,Gas/LPG as main cooking fuel,% of households,pct,49448,2472,5,80
HIES 2024-25,District,Balochistan,Zhob,Sherani,Housing,Gas/LPG as main cooking fuel,% of households,pct,29669,618,2.08,48
HIES 2024-25,District,Balochistan,Zhob,Zhob,Housing,Gas/LPG as main cooking fuel,% of households,pct,39558,618,1.56,64
HIES 2024-25,District,Islamabad ICT,Islamabad,Islamabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,202803,189448,93.42,121
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Bannu,Housing,Gas/LPG as main cooking fuel,% of households,pct,194928,16853,8.65,121
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Lakki Marwat,Housing,Gas/LPG as main cooking fuel,% of households,pct,130543,0,0,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Dera Ismail Khan,Housing,Gas/LPG as main cooking fuel,% of households,pct,232762,33944,14.58,192
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Housing,Gas/LPG as main cooking fuel,% of households,pct,70086,3285,4.69,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,203202,70758,34.82,112
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Housing,Gas/LPG as main cooking fuel,% of households,pct,95434,7953,8.33,47
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Housing,Gas/LPG as main cooking fuel,% of households,pct,185943,98838,53.15,110
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Housing,Gas/LPG as main cooking fuel,% of households,pct,44710,0,0,112
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Housing,Gas/LPG as main cooking fuel,% of households,pct,57919,905,1.56,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Mansehra,Housing,Gas/LPG as main cooking fuel,% of households,pct,296157,86497,29.21,186
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Torghar,Housing,Gas/LPG as main cooking fuel,% of households,pct,32563,0,0,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Upper Kohistan,Housing,Gas/LPG as main cooking fuel,% of households,pct,79200,0,0,96
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Hangu,Housing,Gas/LPG as main cooking fuel,% of households,pct,37211,18217,48.96,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Karak,Housing,Gas/LPG as main cooking fuel,% of households,pct,97499,1523,1.56,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kohat,Housing,Gas/LPG as main cooking fuel,% of households,pct,141467,69702,49.27,124
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kurram,Housing,Gas/LPG as main cooking fuel,% of households,pct,16573,0,0,16
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Orakzai,Housing,Gas/LPG as main cooking fuel,% of households,pct,9615,8333,86.67,15
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Bajaur,Housing,Gas/LPG as main cooking fuel,% of households,pct,201176,15208,7.56,110
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Buner,Housing,Gas/LPG as main cooking fuel,% of households,pct,131386,13339,10.15,60
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Chitral,Housing,Gas/LPG as main cooking fuel,% of households,pct,41709,3910,9.38,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Dir,Housing,Gas/LPG as main cooking fuel,% of households,pct,217856,66151,30.36,255
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Housing,Gas/LPG as main cooking fuel,% of households,pct,113798,46231,40.62,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Housing,Gas/LPG as main cooking fuel,% of households,pct,138995,21718,15.62,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Housing,Gas/LPG as main cooking fuel,% of households,pct,291366,40973,14.06,128
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Housing,Gas/LPG as main cooking fuel,% of households,pct,29190,0,0,58
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Housing,Gas/LPG as main cooking fuel,% of households,pct,158246,8737,5.52,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Housing,Gas/LPG as main cooking fuel,% of households,pct,368409,70228,19.06,190
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Housing,Gas/LPG as main cooking fuel,% of households,pct,254266,54738,21.53,188
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Housing,Gas/LPG as main cooking fuel,% of households,pct,242947,85158,35.05,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Housing,Gas/LPG as main cooking fuel,% of households,pct,168047,21360,12.71,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Housing,Gas/LPG as main cooking fuel,% of households,pct,70829,0,0,62
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Housing,Gas/LPG as main cooking fuel,% of households,pct,228596,119537,52.29,127
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Housing,Gas/LPG as main cooking fuel,% of households,pct,459522,237622,51.71,249
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Housing,Gas/LPG as main cooking fuel,% of households,pct,436800,28665,6.56,319
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Housing,Gas/LPG as main cooking fuel,% of households,pct,453312,41081,9.06,320
HIES 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Housing,Gas/LPG as main cooking fuel,% of households,pct,671642,67465,10.04,447
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Housing,Gas/LPG as main cooking fuel,% of households,pct,369920,24122,6.52,319
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Housing,Gas/LPG as main cooking fuel,% of households,pct,301843,12577,4.17,192
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Housing,Gas/LPG as main cooking fuel,% of households,pct,710307,41540,5.85,446
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Housing,Gas/LPG as main cooking fuel,% of households,pct,280281,0,0,191
HIES 2024-25,District,Punjab,Faisalabad,Chiniot,Housing,Gas/LPG as main cooking fuel,% of households,pct,188673,5896,3.12,126
HIES 2024-25,District,Punjab,Faisalabad,Faisalabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,777768,326467,41.97,437
HIES 2024-25,District,Punjab,Faisalabad,Jhang,Housing,Gas/LPG as main cooking fuel,% of households,pct,389810,17170,4.4,252
HIES 2024-25,District,Punjab,Faisalabad,Toba Tek Singh,Housing,Gas/LPG as main cooking fuel,% of households,pct,329090,73245,22.26,189
HIES 2024-25,District,Punjab,Gujranwala,Gujranwala,Housing,Gas/LPG as main cooking fuel,% of households,pct,362654,259175,71.47,249
HIES 2024-25,District,Punjab,Gujranwala,Gujrat,Housing,Gas/LPG as main cooking fuel,% of households,pct,309780,183944,59.38,250
HIES 2024-25,District,Punjab,Gujranwala,Hafizabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,130894,88490,67.6,126
HIES 2024-25,District,Punjab,Gujranwala,Mandi Bahauddin,Housing,Gas/LPG as main cooking fuel,% of households,pct,250960,105525,42.05,187
HIES 2024-25,District,Punjab,Gujranwala,Narowal,Housing,Gas/LPG as main cooking fuel,% of households,pct,247322,36712,14.84,256
HIES 2024-25,District,Punjab,Gujranwala,Sialkot,Housing,Gas/LPG as main cooking fuel,% of households,pct,485020,297594,61.36,313
HIES 2024-25,District,Punjab,Lahore,Kasur,Housing,Gas/LPG as main cooking fuel,% of households,pct,482239,96796,20.07,317
HIES 2024-25,District,Punjab,Lahore,Nankana Sahib,Housing,Gas/LPG as main cooking fuel,% of households,pct,213517,113431,53.12,128
HIES 2024-25,District,Punjab,Lahore,Sheikhupura,Housing,Gas/LPG as main cooking fuel,% of households,pct,394165,160438,40.7,254
HIES 2024-25,District,Punjab,Multan,Khanewal,Housing,Gas/LPG as main cooking fuel,% of households,pct,446618,73273,16.41,256
HIES 2024-25,District,Punjab,Multan,Lodhran,Housing,Gas/LPG as main cooking fuel,% of households,pct,290669,3028,1.04,192
HIES 2024-25,District,Punjab,Multan,Multan,Housing,Gas/LPG as main cooking fuel,% of households,pct,518911,98917,19.06,314
HIES 2024-25,District,Punjab,Multan,Vehari,Housing,Gas/LPG as main cooking fuel,% of households,pct,455488,29891,6.56,320
HIES 2024-25,District,Punjab,Rawalpindi,Attock,Housing,Gas/LPG as main cooking fuel,% of households,pct,279268,130243,46.64,180
HIES 2024-25,District,Punjab,Rawalpindi,Chakwal,Housing,Gas/LPG as main cooking fuel,% of households,pct,237523,93593,39.4,183
HIES 2024-25,District,Punjab,Rawalpindi,Jhelum,Housing,Gas/LPG as main cooking fuel,% of households,pct,151117,68239,45.16,125
HIES 2024-25,District,Punjab,Rawalpindi,Rawalpindi,Housing,Gas/LPG as main cooking fuel,% of households,pct,354025,190789,53.89,242
HIES 2024-25,District,Punjab,Sahiwal,Okara,Housing,Gas/LPG as main cooking fuel,% of households,pct,392549,58678,14.95,252
HIES 2024-25,District,Punjab,Sahiwal,Pakpattan,Housing,Gas/LPG as main cooking fuel,% of households,pct,291071,18192,6.25,191
HIES 2024-25,District,Punjab,Sahiwal,Sahiwal,Housing,Gas/LPG as main cooking fuel,% of households,pct,353152,34488,9.77,256
HIES 2024-25,District,Punjab,Sargodha,Bhakkar,Housing,Gas/LPG as main cooking fuel,% of households,pct,279878,2915,1.04,192
HIES 2024-25,District,Punjab,Sargodha,Khushab,Housing,Gas/LPG as main cooking fuel,% of households,pct,196556,6347,3.23,127
HIES 2024-25,District,Punjab,Sargodha,Mianwali,Housing,Gas/LPG as main cooking fuel,% of households,pct,252730,26326,10.42,192
HIES 2024-25,District,Punjab,Sargodha,Sargodha,Housing,Gas/LPG as main cooking fuel,% of households,pct,462561,114194,24.69,319
HIES 2024-25,District,Sindh,Hyderabad,Badin,Housing,Gas/LPG as main cooking fuel,% of households,pct,286335,11632,4.06,319
HIES 2024-25,District,Sindh,Hyderabad,Dadu,Housing,Gas/LPG as main cooking fuel,% of households,pct,235520,11040,4.69,256
HIES 2024-25,District,Sindh,Hyderabad,Hyderabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,69294,8060,11.63,190
HIES 2024-25,District,Sindh,Hyderabad,Jamshoro,Housing,Gas/LPG as main cooking fuel,% of households,pct,107545,18092,16.82,127
HIES 2024-25,District,Sindh,Hyderabad,Matiari,Housing,Gas/LPG as main cooking fuel,% of households,pct,112346,16676,14.84,128
HIES 2024-25,District,Sindh,Hyderabad,Sujawal,Housing,Gas/LPG as main cooking fuel,% of households,pct,130790,2044,1.56,192
HIES 2024-25,District,Sindh,Hyderabad,Tando Allahyar,Housing,Gas/LPG as main cooking fuel,% of households,pct,113510,38132,33.59,128
HIES 2024-25,District,Sindh,Hyderabad,Tando Muhammad Khan,Housing,Gas/LPG as main cooking fuel,% of households,pct,103296,8608,8.33,184
HIES 2024-25,District,Sindh,Hyderabad,Thatta,Housing,Gas/LPG as main cooking fuel,% of households,pct,158324,12149,7.67,191
HIES 2024-25,District,Sindh,Karachi,Karachi West,Housing,Gas/LPG as main cooking fuel,% of households,pct,39788,24868,62.5,60
HIES 2024-25,District,Sindh,Karachi,Malir,Housing,Gas/LPG as main cooking fuel,% of households,pct,207802,174683,84.06,189
HIES 2024-25,District,Sindh,Larkana,Jacobabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,127334,12316,9.67,189
HIES 2024-25,District,Sindh,Larkana,Kambar Shahdad Kot,Housing,Gas/LPG as main cooking fuel,% of households,pct,178080,12058,6.77,192
HIES 2024-25,District,Sindh,Larkana,Kashmore,Housing,Gas/LPG as main cooking fuel,% of households,pct,149550,7166,4.79,191
HIES 2024-25,District,Sindh,Larkana,Larkana,Housing,Gas/LPG as main cooking fuel,% of households,pct,163277,39118,23.96,191
HIES 2024-25,District,Sindh,Larkana,Shikarpur,Housing,Gas/LPG as main cooking fuel,% of households,pct,149146,7768,5.21,192
HIES 2024-25,District,Sindh,Mirpur Khas,Mirpur Khas,Housing,Gas/LPG as main cooking fuel,% of households,pct,209510,18550,8.85,192
HIES 2024-25,District,Sindh,Mirpur Khas,Tharparkar,Housing,Gas/LPG as main cooking fuel,% of households,pct,275672,718,0.26,382
HIES 2024-25,District,Sindh,Mirpur Khas,Umer Kot,Housing,Gas/LPG as main cooking fuel,% of households,pct,157056,3272,2.08,192
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Naushahro Feroze,Housing,Gas/LPG as main cooking fuel,% of households,pct,212198,33156,15.62,256
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Sanghar,Housing,Gas/LPG as main cooking fuel,% of households,pct,276071,47604,17.24,254
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Shaheed Benazirabad,Housing,Gas/LPG as main cooking fuel,% of households,pct,214503,33516,15.62,255
HIES 2024-25,District,Sindh,Sukkur,Ghotki,Housing,Gas/LPG as main cooking fuel,% of households,pct,240026,6563,2.73,256
HIES 2024-25,District,Sindh,Sukkur,Khairpur,Housing,Gas/LPG as main cooking fuel,% of households,pct,280609,44313,15.79,319
HIES 2024-25,District,Sindh,Sukkur,Sukkur,Housing,Gas/LPG as main cooking fuel,% of households,pct,133453,32321,24.22,128
HIES 2024-25,District,Balochistan,Kalat,Kalat,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,14077,8798,62.5,16
HIES 2024-25,District,Balochistan,Kalat,Khuzdar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,70384,69504,98.75,80
HIES 2024-25,District,Balochistan,Kalat,Lasbela,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,140767,138949,98.71,159
HIES 2024-25,District,Balochistan,Kalat,Mastung,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,28153,22739,80.77,29
HIES 2024-25,District,Balochistan,Kalat,Surab,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,14077,14077,100,16
HIES 2024-25,District,Balochistan,Loralai,Barkhan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,21197,20534,96.88,32
HIES 2024-25,District,Balochistan,Loralai,Duki,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,31795,31133,97.92,48
HIES 2024-25,District,Balochistan,Loralai,Loralai,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,31795,28483,89.58,48
HIES 2024-25,District,Balochistan,Loralai,Musakhel,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,21197,19872,93.75,32
HIES 2024-25,District,Balochistan,Mekran,Gwadar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,60118,37574,62.5,16
HIES 2024-25,District,Balochistan,Mekran,Kech,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,120237,93935,78.12,32
HIES 2024-25,District,Balochistan,Mekran,Panjgur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,60119,34354,57.14,14
HIES 2024-25,District,Balochistan,Nasirabad,Jaffarabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,51753,51106,98.75,78
HIES 2024-25,District,Balochistan,Nasirabad,Jhal Magsi,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,31051,30404,97.92,48
HIES 2024-25,District,Balochistan,Nasirabad,Kachhi,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,41402,31051,75,64
HIES 2024-25,District,Balochistan,Nasirabad,Nasirabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,62104,62104,100,95
HIES 2024-25,District,Balochistan,Nasirabad,Sohbatpur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,20701,20701,100,32
HIES 2024-25,District,Balochistan,Quetta,Chaman,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,36773,30644,83.33,48
HIES 2024-25,District,Balochistan,Quetta,Killa Abdullah,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,49030,43668,89.06,64
HIES 2024-25,District,Balochistan,Quetta,Pishin,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,98061,68183,69.53,128
HIES 2024-25,District,Balochistan,Quetta,Quetta,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,110319,19357,17.55,143
HIES 2024-25,District,Balochistan,Rakhshan,Chagai,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,36859,19198,52.08,48
HIES 2024-25,District,Balochistan,Rakhshan,Kharan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,24573,19198,78.12,32
HIES 2024-25,District,Balochistan,Rakhshan,Nushki,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,36859,36091,97.92,48
HIES 2024-25,District,Balochistan,Rakhshan,Washuk,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,12286,7679,62.5,16
HIES 2024-25,District,Balochistan,Sibi,Dera Bugti,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,50232,31395,62.5,80
HIES 2024-25,District,Balochistan,Sibi,Harnai,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,10047,10047,100,15
HIES 2024-25,District,Balochistan,Sibi,Kohlu,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,10046,7535,75,16
HIES 2024-25,District,Balochistan,Sibi,Sibi,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,20093,11930,59.38,32
HIES 2024-25,District,Balochistan,Sibi,Ziarat,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,20093,18837,93.75,32
HIES 2024-25,District,Balochistan,Zhob,Killa Saifullah,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,49448,46357,93.75,80
HIES 2024-25,District,Balochistan,Zhob,Sherani,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,29669,29051,97.92,48
HIES 2024-25,District,Balochistan,Zhob,Zhob,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,39558,38322,96.88,64
HIES 2024-25,District,Islamabad ICT,Islamabad,Islamabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,202803,13354,6.58,121
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Bannu,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,194928,176451,90.52,121
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Lakki Marwat,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,130543,130543,100,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Dera Ismail Khan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,232762,197605,84.9,192
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,70086,66801,95.31,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,203202,132444,65.18,112
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,95434,87482,91.67,47
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,185943,87105,46.85,110
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,44710,44710,100,112
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,57919,57014,98.44,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Mansehra,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,296157,209661,70.79,186
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Torghar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,32563,32563,100,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Upper Kohistan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,79200,78375,98.96,96
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Hangu,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,37211,18329,49.26,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Karak,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,97499,95976,98.44,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kohat,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,141467,71765,50.73,124
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kurram,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,16573,16573,100,16
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Orakzai,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,9615,1282,13.33,15
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Bajaur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,201176,185968,92.44,110
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Buner,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,131386,118047,89.85,60
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Chitral,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,41709,37799,90.62,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Dir,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,217856,151705,69.64,255
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,113798,67568,59.38,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,138995,117277,84.38,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,291366,250393,85.94,128
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,29190,29190,100,58
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,158246,149509,94.48,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,368409,288587,78.33,190
